id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100002,177,4.0,55.76386812936835,3.2015621187164243
200002,111111,0.0,65.0,7.280109889280518
200004,111111,1.0,135.0,0.0
100004,259,0.0,150.0120639527422,8.06225774829855
100009,170,3.0,662.0999999990418,6.4031242374328485
200009,111111,0.0,665.0,2.0
200010,111111,1.0,675.0,0.0
100010,234,0.0,684.1533230645764,7.211102550927979
200011,111111,1.0,715.0,7.211102550927979
100011,165,0.0,725.1932966567194,5.385164807134505
200012,111111,2.0,765.0,5.385164807134505
100012,102,0.0,775.7528044984829,8.544003745317532
100015,275,3.0,799.2471955015171,12.083045973594572
200015,111111,0.0,810.0,8.544003745317532
200018,111111,4.0,885.0,0.0
100018,72,0.0,897.0256236319893,6.4031242374328485
100019,59,4.0,928.3811765812425,4.123105625617661
200019,111111,0.0,935.0,5.099019513592785
200020,111111,4.0,945.0,0.0
100020,88,0.0,957.5747670833288,6.708203932499369
999999,999999,0.0,21065.0,12.619429464123963
