BKobj,GAP_LB,GV,EV_1,EV_2,CO2,TotalChargeTime,Runtime
75.34874719701595,0.0,0.0,2.0,0.0,0.0,0.0,14.0147692
98.0019640061169,0.0710551370159427,0.0,2.0,0.0,0.0,0.0,14400.6047653
124.67035559428152,0.17956031589198776,1.0,2.0,0.0,5.378878886086512,0.0,14401.3158414
NaN,NaN,NaN,NaN,NaN,NaN,NaN,14401.217315
