id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100002,85,1.0,78.40031055556165,8.732124598286491
200002,111111,0.0,95.0,8.94427190999916
100006,55,2.0,116.0147186223642,7.071067811865475
200006,111111,0.0,129.24264068881322,7.071067811865475
200005,111111,2.0,135.0,0.0
100005,237,0.0,142.7993150392776,6.082762530298219
100010,122,1.0,157.2006849607224,8.602325267042627
200010,111111,0.0,165.0,6.082762530298219
200009,111111,2.0,165.0,0.0
100009,64,0.0,173.1837490879929,6.4031242374328485
100014,52,2.0,190.56699186964082,12.0
100013,121,3.0,196.0147186223642,4.123105625617661
200013,111111,2.0,205.0,7.071067811865475
200014,111111,0.0,205.0,0.0
200011,111111,4.0,205.0,0.0
100011,88,0.0,217.57476708332877,6.708203932499369
100015,254,1.0,261.772077933551,11.180339887498949
200015,111111,0.0,275.0,7.071067811865475
200019,111111,3.0,535.0,0.0
100019,73,0.0,545.6823376531593,5.656854249492381
100022,74,2.0,698.4999999976,1.0
200022,111111,0.0,705.0,5.0
100025,62,1.0,793.0378022288523,5.385164807134505
200025,111111,0.0,800.0,5.385164807134505
200024,111111,1.0,813.2117748978992,0.0
100024,200,0.0,821.605887448945,5.656854249492381
200027,111111,3.0,857.9985711383039,5.656854249492381
100027,84,0.0,873.0106350910461,8.06225774829855
200030,111111,2.0,1015.0,8.06225774829855
100030,143,0.0,1022.70000000288,4.0
999999,999999,0.0,21065.0,4.031128874149275
