id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100017,227,1.0,275.1277003851631,1.8027756377319948
200017,111111,0.0,285.0,7.810249675906654
100020,61,4.0,325.3217648718617,5.099019513592785
200020,111111,0.0,335.0,5.099019513592785
100023,92,1.0,450.1733384677147,3.6055512754639896
200023,111111,0.0,455.0,3.6055512754639896
200027,111111,3.0,588.2623531624713,0.0
100027,214,0.0,604.2465386493417,8.602325267042627
100032,248,3.0,692.6206060713172,2.0
200032,111111,0.0,710.0,9.899494936611665
200031,111111,3.0,710.0,0.0
100031,144,0.0,716.5000000024015,5.0
100037,209,1.0,721.3000000043215,4.0
200037,111111,0.0,730.0,6.4031242374328485
200034,111111,4.0,730.0,0.0
100034,44,0.0,740.2029437194334,6.082762530298219
100042,26,3.0,741.89999999496,1.4142135623730951
200042,111111,0.0,755.0,7.0
200039,111111,3.0,755.0,0.0
100039,222,0.0,761.6188234187557,5.099019513592785
100045,191,3.0,790.4999999964,3.6055512754639896
200045,111111,0.0,800.0,5.0
200043,111111,4.0,800.0,0.0
100043,32,0.0,812.0951800297653,9.219544457292889
100050,16,3.0,975.3657375294239,1.4142135623730951
200050,111111,0.0,995.0,10.630145812734648
999999,999999,0.0,21065.0,6.020797289396148
