id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100005,124,2.0,102.07840987091957,9.861541461658009
200005,111111,0.0,110.0,4.123105625617661
200008,111111,4.0,150.0,0.0
100008,119,0.0,160.39545350544057,8.246211251235321
200010,111111,1.0,195.0,8.246211251235321
100010,56,0.0,203.1837490879929,6.4031242374328485
200012,111111,3.0,210.86749817598286,6.4031242374328485
100012,121,0.0,219.85277955361855,7.071067811865475
200014,111111,1.0,228.33806093125213,7.071067811865475
100014,110,0.0,231.5213425053278,2.23606797749979
200016,111111,3.0,255.0,2.23606797749979
100016,111,0.0,257.90000000096,2.0
200015,111111,2.0,260.30000000191905,2.0
100015,216,0.0,269.2852813795547,7.071067811865475
100021,220,2.0,335.3217648718617,4.0
200021,111111,0.0,345.0,5.099019513592785
200024,111111,2.0,475.0,0.0
100024,188,0.0,479.29473319372244,3.1622776601683795
200025,111111,1.0,586.5594117093822,3.1622776601683795
100025,123,0.0,596.2376468375205,5.099019513592785
100029,242,2.0,651.5200154031377,11.401754250991381
200029,111111,0.0,665.0,7.211102550927979
200038,111111,1.0,735.0,0.0
100038,229,0.0,746.8207773629962,9.433981132056605
999999,999999,0.0,21065.0,3.640054944640259
