id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
200001,111111,4.0,55.0,6.020797289396148
100001,207,0.0,64.50000000360001,5.0
100004,197,2.0,84.82529069817308,10.0
200004,111111,0.0,95.0,8.06225774829855
200003,111111,2.0,105.0,0.0
100003,192,0.0,112.49714227661322,5.830951894845301
100018,212,3.0,298.40031055556165,3.1622776601683795
200018,111111,0.0,315.0,8.94427190999916
100019,106,1.0,324.80670334328056,5.385164807134505
200019,111111,0.0,335.0,5.385164807134505
200028,111111,3.0,588.7623531624713,0.0
100028,47,0.0,602.2423377593336,7.211102550927979
100036,114,3.0,718.0100077015688,4.123105625617661
200036,111111,0.0,725.0,3.6055512754639896
200033,111111,3.0,725.0,0.0
100033,165,0.0,731.9621977711465,5.385164807134505
100041,149,2.0,734.6454793452211,2.23606797749979
200041,111111,0.0,743.6307607228562,7.071067811865475
200035,111111,1.0,743.6307607228559,0.0
100035,56,0.0,751.8145098108458,6.4031242374328485
100044,39,2.0,775.8466769354221,1.0
200044,111111,0.0,785.0,7.211102550927979
200046,111111,2.0,825.0,0.0
100046,139,0.0,829.10000000144,3.0
100048,139,4.0,990.8999999985616,0.0
200048,111111,0.0,995.0,3.0
999999,999999,0.0,21065.0,6.020797289396148
