id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
310001,3333333,4.0,3.394112551053695,2.8284271247461903
200001,111111,6.0,45.0,3.2015621187164243
100001,59,4.0,54.678235128138304,5.099019513592785
100006,55,6.0,116.01471862236576,4.0
200006,111111,4.0,125.0,7.071067811865475
200005,111111,6.0,135.0,0.0
100005,237,4.0,142.79931503927583,6.082762530298219
100010,122,5.0,157.20068496072417,8.602325267042627
200010,111111,4.0,165.0,6.082762530298219
200009,111111,6.0,165.0,0.0
100009,64,4.0,177.0256236319894,6.4031242374328485
200012,111111,6.0,195.0,6.4031242374328485
100012,258,4.0,209.20839159603838,7.615773105863909
100016,275,5.0,294.2471955015171,1.0
200016,111111,4.0,305.0,8.544003745317532
200017,111111,8.0,345.0,0.0
100017,123,4.0,354.6782351281383,5.099019513592785
200018,111111,8.0,405.0,5.099019513592785
100018,32,4.0,422.0951800297653,9.219544457292889
200020,111111,5.0,645.0,9.219544457292889
100020,115,4.0,653.5498447222192,4.47213595499958
200021,111111,5.0,675.0,4.47213595499958
100021,167,4.0,681.9899922984312,3.6055512754639896
100023,169,0.0,798.183281574073,2.0
200023,111111,4.0,805.0,2.23606797749979
200026,111111,5.0,825.0,0.0
100026,33,4.0,837.3793939286843,9.899494936611665
200028,111111,7.0,865.0,9.899494936611665
100028,89,4.0,875.9957134149198,5.830951894845301
200029,111111,7.0,885.0,5.830951894845301
100029,119,4.0,900.3431802581608,8.246211251235321
999999,999999,0.0,21065.0,6.946221994724902
