id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100002,63,3.0,67.50285772338678,9.12414379544733
200002,111111,0.0,75.0,5.830951894845301
200005,111111,1.0,135.0,0.0
100005,97,0.0,143.13675323986942,4.242640687119285
100013,130,1.0,208.3811765812438,2.8284271247461903
200013,111111,0.0,215.0,5.099019513592785
200016,111111,1.0,317.8227271565867,0.0
100016,215,0.0,332.3811765788421,7.810249675906654
100018,220,1.0,338.38117658124384,5.0
200018,111111,0.0,345.0,5.099019513592785
100022,203,2.0,509.55227324727673,4.123105625617661
200022,111111,0.0,515.0,4.123105625617661
100023,133,3.0,564.825290698173,8.06225774829855
200023,111111,0.0,575.0,8.06225774829855
200032,111111,4.0,765.0,0.0
100032,215,0.0,774.872299614837,7.810249675906654
200034,111111,2.0,825.0,7.810249675906654
100034,81,0.0,835.6823376531593,5.656854249492381
100035,26,3.0,926.1,5.0
200035,111111,0.0,939.2,7.0
200036,111111,1.0,945.0,0.0
100036,161,0.0,955.1747093018281,8.06225774829855
999999,999999,0.0,21065.0,4.609772228646444
