id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100001,72,1.0,36.816250912007085,12.419742348374221
200001,111111,0.0,45.0,6.4031242374328485
200003,111111,4.0,105.0,0.0
100003,187,0.0,109.1,3.0
100009,169,1.0,161.8167184259204,1.4142135623730951
200009,111111,0.0,165.0,2.23606797749979
200012,111111,2.0,225.0,0.0
100012,1,0.0,239.0764502042139,11.313708498984761
200015,111111,2.0,315.0,11.313708498984761
100015,130,0.0,321.6188234187589,5.099019513592785
100025,96,4.0,630.1733384677146,3.6055512754639896
200025,111111,0.0,635.0,3.6055512754639896
200031,111111,4.0,760.0,0.0
100031,76,0.0,765.4477267527233,4.123105625617661
200033,111111,4.0,810.0,4.123105625617661
100033,53,0.0,820.8227903245803,8.602325267042627
310001,3333333,0.0,994.2717588378171,11.800423721205947
100037,192,2.0,997.5028577233868,2.6925824035672523
200037,111111,0.0,1005.0,5.830951894845301
200038,111111,2.0,1065.0,0.0
100038,154,0.0,1068.1832815740731,2.23606797749979
999999,999999,0.0,21065.0,7.158910531638177
