id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100008,2,4.0,141.0200154031381,16.62077013859466
100010,108,8.0,150.1733384677147,7.211102550927979
200008,111111,4.0,155.0,3.6055512754639896
200010,111111,0.0,155.0,0.0
200007,111111,2.0,155.0,0.0
100007,189,0.0,159.8266615322852,3.6055512754639896
200017,111111,3.0,316.09831074959817,3.6055512754639896
100017,90,0.0,322.59831075200043,5.0
200020,111111,3.0,355.0,5.0
100020,10,0.0,370.0120639527422,8.06225774829855
100024,43,2.0,573.7,2.23606797749979
200024,111111,0.0,585.0,6.0
100026,171,4.0,691.816718425924,2.23606797749979
200026,111111,0.0,695.0,2.23606797749979
100027,54,3.0,704.372299614834,7.810249675906654
200027,111111,0.0,714.2445992296678,7.810249675906654
200028,111111,2.0,735.0,0.0
100028,207,0.0,741.5,5.0
999999,999999,0.0,21065.0,1.5
