id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100008,275,4.0,182.68227677193545,4.272001872658766
200008,111111,0.0,193.43508127041903,8.544003745317532
200010,111111,3.0,220.0,0.0
100010,240,0.0,228.08946638743757,6.324555320336759
100012,106,1.0,241.57560445770832,10.630145812734648
200012,111111,0.0,251.76890111442776,5.385164807134505
200014,111111,1.0,285.0,0.0
100014,120,0.0,295.17470930182816,8.06225774829855
100015,135,2.0,306.09999999664,1.4142135623730951
200015,111111,0.0,315.0,7.0
100018,64,3.0,502.9743763680106,6.4031242374328485
200018,111111,0.0,515.0,6.4031242374328485
200021,111111,1.0,645.0,0.0
100021,71,0.0,654.1533230645779,7.211102550927979
100025,231,3.0,717.9048199702347,10.049875621120892
200025,111111,0.0,735.0,9.219544457292889
200027,111111,4.0,750.0,0.0
100027,205,0.0,757.9215901290804,4.123105625617661
100031,254,3.0,786.0147186223674,3.6055512754639896
200031,111111,0.0,795.0,7.071067811865475
200032,111111,3.0,795.0,0.0
100032,246,0.0,807.5000000048,10.0
999999,999999,0.0,21065.0,4.031128874149275
