id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100001,10,1.0,49.98793604725779,12.5
200001,111111,0.0,65.0,8.06225774829855
200003,111111,3.0,105.0,0.0
100003,247,0.0,124.63426247057608,10.630145812734648
100011,180,1.0,195.26244219075826,4.123105625617661
200011,111111,0.0,204.9013699214493,7.615773105863909
200009,111111,4.0,204.9013699214493,0.0
100009,44,0.0,216.35034248036567,6.082762530298219
100013,54,4.0,245.1277003851631,7.071067811865475
200013,111111,0.0,255.0,7.810249675906654
100019,107,3.0,516.4501552777808,4.47213595499958
200019,111111,0.0,525.0,4.47213595499958
100020,164,2.0,563.1158004188402,6.324555320336759
200020,111111,0.0,575.0,6.324555320336759
200024,111111,1.0,720.0,0.0
100024,75,0.0,725.8665631481462,4.47213595499958
100029,163,3.0,751.3958021940534,7.810249675906654
200029,111111,0.0,765.0,7.280109889280518
200028,111111,4.0,767.4991542534925,0.0
100028,97,0.0,773.090323080074,4.242640687119285
200034,111111,3.0,855.0,4.242640687119285
100034,74,0.0,861.5000000024021,5.0
200036,111111,2.0,885.0,5.0
100036,7,0.0,900.3431802581608,8.246211251235321
100038,88,4.0,922.4252329166712,6.4031242374328485
200038,111111,0.0,935.0,6.708203932499369
200039,111111,1.0,1015.0,0.0
100039,46,0.0,1027.5747670833289,6.708203932499369
100040,51,1.0,1036.4999999928,5.0
200040,111111,0.0,1055.0,10.0
999999,999999,0.0,21065.0,6.020797289396148
