id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
310004,3333333,1.0,53.973863378757486,2.8284271247461903
200007,111111,3.0,130.0,3.2015621187164243
100007,92,1.0,134.8266615322853,3.6055512754639896
100014,110,0.0,228.18328157407305,1.4142135623730951
200014,111111,1.0,235.0,2.23606797749979
200016,111111,4.0,255.0,0.0
100016,111,1.0,257.90000000096,2.0
310005,3333333,0.0,263.5603886824392,4.7169905660283025
100018,212,3.0,303.76687370370774,5.852349955359812
200018,111111,0.0,315.0,8.94427190999916
100020,61,4.0,338.3811765812411,5.099019513592785
200020,111111,0.0,345.0,5.099019513592785
200028,111111,3.0,585.0,0.0
100028,47,0.0,594.1533230645779,7.211102550927979
100029,242,2.0,665.8466769354221,12.0
200029,111111,0.0,675.0,7.211102550927979
200033,111111,3.0,721.3692392771419,0.0
100033,165,0.0,728.3314370482891,5.385164807134505
100041,149,2.0,731.0147186223642,2.23606797749979
200041,111111,0.0,740.0,7.071067811865475
200038,111111,1.0,745.0,0.0
100038,229,0.0,756.8207773629932,9.433981132056605
999999,999999,0.0,21065.0,3.640054944640259
