id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100004,197,2.0,84.82529069817308,11.5
200004,111111,0.0,95.0,8.06225774829855
200003,111111,2.0,115.0,0.0
100003,192,0.0,125.99571341491982,5.830951894845301
200008,111111,4.0,150.0,5.830951894845301
100008,119,0.0,160.39545350544057,8.246211251235321
100009,76,2.0,171.4589068586167,9.219544457292889
200009,111111,0.0,177.52613662364288,4.123105625617661
200011,111111,1.0,205.0,0.0
200013,111111,3.0,210.0,0.0
100011,230,2.0,223.50000000720001,10.0
100013,248,0.0,228.31909089302863,1.4142135623730951
100022,266,4.0,376.4999999928,1.4142135623730951
200022,111111,0.0,395.0,10.0
200026,111111,3.0,585.0,0.0
200027,111111,6.0,585.5,0.0
100026,233,3.0,595.3722996148334,7.810249675906654
100027,214,0.0,601.48418548687,2.23606797749979
100032,248,3.0,697.6206060713172,2.0
200032,111111,0.0,710.0,9.899494936611665
200031,111111,3.0,710.0,0.0
100031,144,0.0,716.5000000024021,5.0
100037,209,1.0,721.3000000043226,4.0
200037,111111,0.0,729.4837490923128,6.4031242374328485
200034,111111,4.0,729.4837490923127,0.0
100034,44,0.0,737.799315039274,6.082762530298219
100042,26,3.0,751.0999999966414,1.4142135623730951
200042,111111,0.0,760.0,7.0
200039,111111,3.0,760.0,0.0
100039,222,0.0,769.6782351281383,5.099019513592785
100045,191,3.0,790.4999999964,3.6055512754639896
200045,111111,0.0,800.0,5.0
200046,111111,2.0,825.0,0.0
100046,139,0.0,830.90000000216,3.0
100048,139,4.0,1000.89999999856,0.0
200048,111111,0.0,1005.0,3.0
999999,999999,0.0,21065.0,6.020797289396148
