id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100002,157,3.0,67.07840987091957,3.0413812651491097
200002,111111,0.0,75.0,4.123105625617661
100006,104,3.0,118.73613187063079,7.280109889280518
200006,111111,0.0,129.36806593531438,7.280109889280518
200004,111111,2.0,130.0,0.0
100004,188,0.0,136.19209979057993,3.1622776601683795
200007,111111,3.0,165.0,3.1622776601683795
100007,130,0.0,171.61882341875886,5.099019513592785
100016,34,1.0,435.36573752942394,6.708203932499369
200016,111111,0.0,455.0,10.630145812734648
100017,166,4.0,506.4501552777808,4.47213595499958
200017,111111,0.0,515.0,4.47213595499958
200021,111111,1.0,645.0,0.0
100021,71,0.0,654.1533230645779,7.211102550927979
100025,231,3.0,708.436546646822,10.049875621120892
200025,111111,0.0,725.0,9.219544457292889
200028,111111,4.0,765.0,0.0
200030,111111,5.0,765.5,0.0
100028,97,1.0,771.0911688265811,4.242640687119285
100030,30,0.0,776.0388955793032,4.123105625617661
100037,119,2.0,874.6045464945595,6.4031242374328485
200037,111111,0.0,885.0,8.246211251235321
999999,999999,0.0,21065.0,6.020797289396148
