id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
200001,111111,2.0,105.0,6.020797289396148
100001,203,0.0,110.4477267527233,4.123105625617661
100003,273,3.0,115.81428990086913,4.47213595499958
200003,111111,0.0,125.98899920269605,8.06225774829855
200005,111111,1.0,735.0,0.0
100005,140,0.0,737.90000000096,2.0
100010,278,1.0,862.499999995203,11.313708498984761
200010,111111,0.0,875.0,10.0
200009,111111,3.0,885.0,0.0
100009,22,0.0,895.1747093018281,8.06225774829855
999999,999999,-0.0,21065.0,13.901438774457844
