id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100002,157,4.0,87.07840987091957,3.0413812651491097
200002,111111,0.0,95.0,4.123105625617661
200004,111111,2.0,475.0,0.0
100004,85,0.0,491.59968944443835,8.94427190999916
100006,80,1.0,775.4999999964,5.0
200006,111111,0.0,785.0,5.0
200007,111111,4.0,805.0,0.0
100007,21,0.0,820.9841854868704,8.602325267042627
200008,111111,3.0,855.0,8.602325267042627
100008,32,0.0,866.563453353178,9.219544457292889
999999,999999,-0.0,21065.0,11.101801655587257
