id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100008,275,4.0,174.24719550151713,4.272001872658766
200008,111111,0.0,185.0,8.544003745317532
200009,111111,4.0,195.0,0.0
100009,44,0.0,206.44897255891638,6.082762530298219
100013,54,4.0,233.74306903513207,7.071067811865475
100012,106,5.0,238.03780222885325,3.1622776601683795
200012,111111,4.0,245.0,5.385164807134505
200013,111111,0.0,245.0,0.0
200014,111111,1.0,285.0,0.0
100015,135,3.0,293.9000000033593,7.0
100014,120,2.0,296.09705627888616,1.4142135623730951
200015,111111,0.0,305.7717655807137,8.06225774829855
100019,107,3.0,509.13343685185464,4.47213595499958
200019,111111,0.0,515.0,4.47213595499958
200027,111111,4.0,750.0,0.0
100027,205,0.0,755.4477267527218,4.123105625617661
100031,254,3.0,786.0147186223658,3.6055512754639896
200031,111111,0.0,795.0,7.071067811865475
200034,111111,3.0,855.0,0.0
100034,74,0.0,864.5000000036,5.0
200035,111111,4.0,885.0,5.0
100035,167,0.0,891.9899922984312,3.6055512754639896
999999,999999,0.0,21065.0,7.762087348130012
