id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
200002,111111,3.0,45.0,6.020797289396148
100002,91,0.0,53.136753239869414,4.242640687119285
100008,88,3.0,131.45015527778014,3.0
200008,111111,0.0,140.0,6.708203932499369
200014,111111,3.0,285.0,0.0
100014,171,0.0,289.5249223611096,2.23606797749979
100020,113,4.0,571.1058874489463,4.123105625617661
200020,111111,0.0,575.0,2.8284271247461903
200021,111111,3.0,720.0,0.0
100021,219,0.0,730.1932966567194,5.385164807134505
200026,111111,3.0,825.0,5.385164807134505
100026,70,0.0,840.0120639527422,8.06225774829855
100030,52,2.0,1043.1792226370053,1.4142135623730951
200030,111111,0.0,1055.0,9.433981132056605
999999,999999,0.0,21065.0,6.020797289396148
