id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100004,265,2.0,81.74382501961736,12.175795661885921
200004,111111,0.0,95.0,10.630145812734648
200003,111111,1.0,105.0,0.0
100003,237,0.0,112.79931503927583,6.082762530298219
100007,179,2.0,129.24719550151713,7.615773105863909
200007,111111,0.0,140.0,8.544003745317532
200005,111111,4.0,145.0,0.0
100005,205,0.0,152.9215901290804,4.123105625617661
100009,206,3.0,164.13343685185464,1.0
200009,111111,0.0,170.0,4.47213595499958
200010,111111,2.0,180.0,0.0
100010,44,0.0,187.79931503927583,6.082762530298219
100012,26,2.0,191.0999999966407,1.4142135623730951
200012,111111,0.0,200.0,7.0
200011,111111,1.0,205.0,0.0
100011,213,0.0,222.48116604449436,9.433981132056605
100016,55,1.0,326.01471862236576,10.440306508910549
200016,111111,0.0,335.0,7.071067811865475
200018,111111,1.0,465.0,0.0
100018,68,0.0,482.48116604449433,9.433981132056605
100023,115,4.0,749.1334368518546,5.0
200023,111111,0.0,755.0,4.47213595499958
200022,111111,2.0,760.0,0.0
100022,235,0.0,768.5498447222199,6.708203932499369
200024,111111,1.0,780.0,6.708203932499369
100024,113,0.0,783.8941125510537,2.8284271247461903
200025,111111,2.0,805.0,2.8284271247461903
100025,217,0.0,817.0256236319893,6.4031242374328485
200028,111111,4.0,885.0,6.4031242374328485
100028,191,0.0,894.5000000036,5.0
999999,999999,0.0,21065.0,1.118033988749895
