id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100007,273,2.0,154.9879360472578,5.315072906367324
200007,111111,0.0,170.0,8.06225774829855
200003,111111,3.0,170.0,0.0
100003,249,0.0,181.563453353178,9.219544457292889
200016,111111,3.0,414.5,9.219544457292889
100016,27,0.0,427.72792206644755,7.071067811865475
100020,42,2.0,623.5510274410836,2.23606797749979
200020,111111,0.0,635.0,6.082762530298219
200025,111111,2.0,835.0,0.0
100025,225,0.0,847.0256236319893,6.4031242374328485
999999,999999,0.0,21065.0,1.118033988749895
