id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100001,52,3.0,92.51883395550564,15.402921800749363
200001,111111,0.0,110.0,9.433981132056605
200002,111111,2.0,150.0,0.0
100002,68,0.0,161.82077736299624,9.433981132056605
100006,47,1.0,170.8466769354251,4.123105625617661
200006,111111,0.0,180.0,7.211102550927979
200008,111111,2.0,195.0,0.0
100008,200,0.0,205.68233765315915,5.656854249492381
200012,111111,2.0,285.0,5.656854249492381
100012,191,0.0,291.50000000240215,5.0
200015,111111,4.0,405.3999999961619,5.0
100015,147,0.0,419.90000000575964,8.0
200023,111111,3.0,730.0,8.0
100023,273,0.0,745.0120639527422,8.06225774829855
100024,182,1.0,789.0042865850802,7.810249675906654
200024,111111,0.0,800.0,5.830951894845301
200028,111111,2.0,955.0,0.0
100028,232,0.0,970.7735064797388,8.48528137423857
999999,999999,0.0,21065.0,10.688779163215974
