id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
310004,3333333,20.0,3.394112551053013,2.8284271247461903
100005,138,21.0,162.29999999712,6.800735254367722
200005,111111,20.0,170.0,4.0
200004,111111,23.0,170.0,0.0
100004,9,20.0,180.1000000038405,8.0
100011,17,21.0,194.5999999942418,8.0
100009,141,23.0,207.09999999904,10.0
200009,111111,21.0,210.0,2.0
200011,111111,20.0,215.0,0.0
200010,111111,23.0,225.0,0.0
100010,132,20.0,233.98528137763267,7.071067811865475
100013,12,24.0,294.2471955015164,8.06225774829855
200013,111111,20.0,305.0,8.544003745317532
200014,111111,21.0,345.0,0.0
100014,21,20.0,355.8227903245803,8.602325267042627
200017,111111,22.0,405.0,8.602325267042627
100017,228,20.0,415.8227903245803,8.602325267042627
100018,229,23.0,443.17922263700683,1.0
200018,111111,20.0,455.0,9.433981132056605
200019,111111,21.0,585.0,0.0
100019,203,20.0,590.4477267527203,4.123105625617661
100021,185,24.0,660.1733384677146,1.4142135623730951
200021,111111,20.0,665.0,3.6055512754639896
200022,111111,23.0,705.0,0.0
100022,146,20.0,713.90000000336,7.0
100026,128,17.0,859.2947331937199,4.123105625617661
200026,111111,20.0,865.0,3.1622776601683795
200027,111111,23.0,885.0,0.0
100027,122,20.0,892.7993150392776,6.082762530298219
200029,111111,22.0,945.0,6.082762530298219
100029,24,20.0,954.2361318706311,7.280109889280518
200030,111111,24.0,1065.0,7.280109889280518
100030,38,20.0,1074.872299614837,7.810249675906654
999999,999999,0.0,21065.0,13.793114224133722
