id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100009,193,1.0,396.4501552777808,1.8027756377319948
200009,111111,0.0,405.0,6.708203932499369
200008,111111,1.0,415.0,0.0
100008,184,0.0,420.59116882658145,4.242640687119285
100011,126,4.0,521.816718425927,4.123105625617661
200011,111111,0.0,525.0,2.23606797749979
200010,111111,2.0,535.0,0.0
100010,210,0.0,544.1533230645779,7.211102550927979
200014,111111,1.0,723.1183473042063,7.211102550927979
100014,255,0.0,732.0183473075649,7.0
100016,232,2.0,739.3176623468407,6.082762530298219
200016,111111,0.0,750.0,8.48528137423857
100018,278,2.0,767.4999999952,10.0
200018,111111,0.0,780.0,10.0
999999,999999,0.0,21065.0,6.020797289396148
