id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100005,138,1.0,169.5999999846415,9.394147114027968
200005,111111,0.0,174.89999998656174,4.0
200004,111111,3.0,174.89999998656168,0.0
100004,9,0.0,184.99999999040207,8.0
100011,17,1.0,194.5999999942418,8.0
100009,141,3.0,207.09999999904,10.0
200009,111111,1.0,210.0,2.0
200011,111111,0.0,215.0,0.0
200012,111111,2.0,285.0,0.0
100012,191,0.0,291.50000000240215,5.0
200015,111111,4.0,415.0,5.0
100015,147,0.0,425.1000000038405,8.0
200025,111111,2.0,825.0,8.0
100025,225,0.0,833.183749087993,6.4031242374328485
999999,999999,0.0,21065.0,1.118033988749895
