id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100007,273,2.0,164.82529069817306,5.315072906367324
200007,111111,0.0,175.0,8.06225774829855
200003,111111,3.0,175.0,0.0
100003,249,0.0,186.5634533531781,9.219544457292889
200008,111111,2.0,205.0,9.219544457292889
100008,200,0.0,212.28822510210864,5.656854249492381
200010,111111,3.0,235.0,5.656854249492381
100010,132,0.0,243.9852813776358,7.071067811865475
100013,12,4.0,294.2471955015164,8.06225774829855
200013,111111,0.0,305.0,8.544003745317532
200014,111111,1.0,345.0,0.0
100014,21,0.0,355.8227903245803,8.602325267042627
200017,111111,2.0,405.0,8.602325267042627
100017,228,0.0,420.9841854868704,8.602325267042627
100018,229,3.0,443.17922263700683,1.0
200018,111111,0.0,455.0,9.433981132056605
200019,111111,1.0,585.0,0.0
100019,203,0.0,590.4477267527233,4.123105625617661
100021,185,4.0,660.1733384677146,1.4142135623730951
200021,111111,0.0,665.0,3.6055512754639896
200023,111111,3.0,720.0,0.0
100023,273,0.0,730.1747093018281,8.06225774829855
100024,182,1.0,799.1087451723317,7.810249675906654
200024,111111,0.0,810.0,5.830951894845301
200027,111111,3.0,895.0,0.0
100027,122,0.0,902.799315039274,6.082762530298219
200028,111111,2.0,945.0,6.082762530298219
100028,232,0.0,955.6823376531593,8.48528137423857
999999,999999,0.0,21065.0,10.688779163215974
