id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
310001,3333333,0.0,3.3941125510534826,2.8284271247461903
200001,111111,1.0,55.0,3.2015621187164243
100001,252,0.0,64.63892773069104,7.615773105863909
200003,111111,1.0,75.0,7.615773105863909
100003,276,0.0,86.23312629629224,8.94427190999916
310004,3333333,0.0,93.65471642537175,6.18465843842649
100004,46,4.0,111.45015527777946,8.0156097709407
200004,111111,0.0,120.0,6.708203932499369
200007,111111,2.0,150.0,0.0
100007,225,0.0,158.1837490879929,6.4031242374328485
310002,3333333,0.0,162.2086714491012,3.3541019662496847
200009,111111,4.0,190.0,3.2015621187164243
100009,16,0.0,203.25617498038122,10.630145812734648
100010,146,3.0,212.8561749842221,8.0
200010,111111,0.0,221.75617498758072,7.0
200013,111111,1.0,285.0,0.0
100013,194,0.0,294.6389277306923,7.615773105863909
100016,15,3.0,322.499999995203,11.045361017187261
200016,111111,0.0,335.0,10.0
100022,12,3.0,509.1207932522768,8.544003745317532
200022,111111,0.0,525.0,8.544003745317532
200019,111111,2.0,525.0,0.0
100019,56,0.0,533.183749087993,6.4031242374328485
100023,39,1.0,565.8466769354221,1.0
200023,111111,0.0,575.0,7.211102550927979
100026,188,4.0,690.7052668062776,3.1622776601683795
200026,111111,0.0,695.0,3.1622776601683795
100029,180,3.0,710.3610722693078,7.615773105863909
200029,111111,0.0,720.0,7.615773105863909
200030,111111,1.0,735.0,0.0
100030,11,0.0,745.3954535054405,8.246211251235321
200036,111111,3.0,790.0,8.246211251235321
100036,28,0.0,799.2361318706322,7.280109889280518
200037,111111,4.0,810.0,7.280109889280518
100037,168,0.0,813.8941125510531,2.8284271247461903
200038,111111,3.0,835.0,2.8284271247461903
100038,202,0.0,840.8665631481446,4.47213595499958
999999,999999,0.0,21065.0,6.5
