id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
100005,143,3.0,112.29999999712,4.031128874149275
200005,111111,0.0,120.0,4.0
200011,111111,1.0,285.0,0.0
100011,38,0.0,299.49237569150375,7.810249675906654
100014,37,3.0,304.3176623468408,1.0
200014,111111,0.0,315.0,8.48528137423857
200017,111111,2.0,355.0,0.0
100017,228,0.0,370.9841854868704,8.602325267042627
100032,209,3.0,712.9743763680107,2.23606797749979
200032,111111,0.0,725.0,6.4031242374328485
200028,111111,1.0,730.0,0.0
100028,142,0.0,735.9000000021588,3.0
200034,111111,4.0,745.0,3.0
100034,207,0.0,751.5000000024021,5.0
100035,239,1.0,754.894112553455,2.8284271247461903
200035,111111,0.0,765.0,6.082762530298219
200039,111111,3.0,865.0,0.0
100039,160,0.0,878.227922066449,7.071067811865475
999999,999999,0.0,21065.0,3.905124837953327
